,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
445,1,34005,744,117961,118300,120722,117905,117906,290919,117908
446,1,14666,100147,117951,117952,117941,117879,117897,19721,117880
447,1,70202,7014,117961,118446,119961,118278,287351,290919,118279
448,0,29100,3770,117961,118343,118395,120647,311441,118398,120649
449,1,18278,2641,117961,118327,118391,118784,117906,290919,118786
450,1,19815,1311,117961,117962,118910,119346,4673,4673,119348
451,1,39373,50781,91261,118026,139759,118321,117906,290919,118322
452,1,6977,7344,117961,118225,120663,138019,153236,120518,138021
453,0,25993,65220,118602,118603,117941,117899,117899,19721,117900
454,1,41235,58999,118742,118743,117941,117885,117886,117887,117888
455,1,28586,17319,117961,117962,118791,121469,310997,118424,121471
456,1,75078,28163,118315,118316,120361,118784,162214,290919,118786
457,0,15716,15395,118555,118178,117945,123670,212510,121916,123672
458,0,23921,3509,118752,119070,119781,118563,194960,270488,118565
459,0,34109,185,119134,119135,118575,118172,307446,249618,118175
460,1,18072,32884,118573,118574,117945,117946,144259,292795,117948
461,1,42085,52105,118595,118596,81476,118422,170384,118424,118425
462,1,31228,1334,117961,117962,118910,118321,240983,290919,118322
463,1,74001,58404,118090,118091,117884,117885,117913,117887,117888
464,1,80566,770,117961,118300,119181,118451,130134,118453,118454
465,1,42508,50976,117961,118413,119968,117905,117906,290919,117908
466,1,42313,16244,117961,118052,120318,118784,117906,290919,118786
467,1,74431,6985,119134,119135,118437,118777,264725,308574,118779
468,1,31222,54684,117961,117962,118910,118777,279443,308574,118779
469,0,35068,4945,117961,118300,118360,118636,310589,118638,118639
470,1,75078,70777,118315,118463,118522,118321,117906,290919,118322
471,0,79092,1911,117943,117944,118042,118043,118043,270488,118046
472,1,78745,7460,117961,118300,118783,118784,147114,290919,118786
473,1,31661,17244,117961,118052,120398,120006,311622,118424,120008
474,1,25240,7807,117961,118327,118518,120097,124862,270488,120099
475,1,25753,55929,122532,122533,117945,280788,280788,292795,119082
476,1,73756,4918,117961,118300,123055,120344,311360,118424,120346
477,1,1020,15682,117961,118300,118957,117905,117906,290919,117908
478,1,973,4110,119596,119597,118292,118422,191064,118424,118425
479,1,25883,1958,118441,118442,118378,119192,300603,119184,119194
480,0,17308,25686,118541,118542,118543,126138,127068,124136,126140
481,1,75834,133801,119062,119091,118535,118321,117906,290919,118322
482,1,79121,5016,117961,118343,121710,120789,250337,118424,120791
483,1,35625,25607,117961,118343,118856,117905,117906,290919,117908
484,1,16241,2061,117961,118327,120383,118641,306399,118643,118644
485,1,45055,49283,117961,118300,119181,118321,117906,290919,118322
486,1,45828,61247,117910,117911,117920,118568,125937,19721,118570
487,1,33054,5396,117961,118343,119993,120773,118959,118960,120774
488,0,35897,79100,91261,118026,119362,119065,158390,118667,119067
489,1,31917,724,117961,118300,119181,118321,117906,290919,118322
490,0,17308,47104,117890,117891,117878,117879,117879,19721,117880
491,0,23096,69507,126918,126919,118042,118043,146409,270488,118046
492,1,21719,18027,117961,117969,120620,120621,120622,19793,120623
493,1,39474,7459,5110,117954,122672,125751,135104,118870,125753
494,1,18913,13742,117929,117940,117941,117885,117913,117887,117888
495,1,4675,7032,117961,118225,120551,133306,133307,118205,133308
496,1,26808,46503,120140,120141,118378,120952,202760,118453,120954
497,1,40391,42230,117961,118327,118744,117905,117906,290919,117908
498,1,3853,3085,117961,118300,125821,119849,154949,118638,119851
499,1,35498,13419,117961,118300,120059,120812,305057,118638,120814
500,1,33054,3116,117961,118300,147589,118054,118054,117887,118055
501,0,1151,4108,118887,118888,119136,119137,122564,118474,119139
502,1,27124,7807,117961,118327,118518,118207,190710,270488,118209
503,1,20271,27819,117916,118150,117884,117885,117913,117887,117888
504,1,15022,8415,117961,118052,118881,117905,117906,290919,117908
505,1,20364,5242,117961,118343,120671,121469,125853,118424,121471
506,1,27826,7344,117961,118225,120663,123648,127917,120518,123650
507,1,43302,7084,117961,118386,121961,118318,168365,118205,118319
508,1,35376,215806,118315,118316,123656,118321,290919,290919,118322
509,1,20178,4743,119062,130600,120663,117905,117906,290919,117908
510,1,41314,7789,118573,118574,117945,117946,144259,292795,117948
511,1,3853,4874,117961,118343,121747,122645,269808,119221,122647
512,1,33323,70274,119062,119091,118042,118563,118563,270488,118565
513,1,39262,6108,117961,118386,118404,118321,117906,290919,118322
514,1,26402,6021,117961,118413,122007,118321,118448,290919,118322
515,1,6977,770,117961,118300,120722,118451,142600,118453,118454
516,1,1937,5490,117961,117962,5488,118641,118642,118643,118644
517,1,79443,4004,117961,118343,118856,118451,230830,118453,118454
518,1,25192,49147,118887,118888,123719,118777,279443,308574,118779
519,1,40630,24709,117916,118011,117941,117879,117886,19721,117880
520,1,41575,4370,117961,118343,118514,118784,165715,290919,118786
521,1,81316,205,117961,118386,118746,118784,118785,290919,118786
522,1,81001,7490,118349,118350,122672,130857,125539,308574,130858
523,0,25326,8698,120864,120865,119824,117905,117906,290919,117908
524,1,6960,6982,117961,118300,118783,118321,117906,290919,118322
525,1,44976,43884,118555,118178,118556,117946,118557,292795,117948
526,1,44812,16986,118212,118213,123201,118784,118785,290919,118786
527,1,25993,13864,117961,118446,123858,119849,244844,118638,119851
528,0,79092,86857,117902,118041,118556,118995,118806,292795,118997
529,1,30932,50806,117961,118446,119961,118259,125889,290919,118261
530,1,37260,52481,117983,117984,117878,117879,117897,19721,117880
531,1,77049,16641,117929,117940,117941,118568,192106,19721,118570
532,1,73815,10987,119170,119171,140453,129229,225246,119788,129231
533,1,14354,50195,118079,118080,117878,117879,304519,19721,117880
534,1,70310,52007,117961,117962,118910,179731,118368,117887,117973
535,1,37567,7389,117961,118386,118746,118451,130134,118453,118454
536,1,4675,34461,117961,118327,120685,122060,160617,290919,122062
537,1,35540,61026,117929,117940,117941,118568,281735,19721,118570
538,1,41575,8592,119062,119091,118514,117905,117906,290919,117908
539,1,34958,34612,117961,118327,118320,118321,117906,290919,118322
540,1,75787,15541,118573,118574,118556,280788,127423,292795,119082
541,1,25210,22800,117961,118343,119796,118636,185784,118638,118639
542,1,80784,57757,117961,118343,142038,118321,118448,290919,118322
543,0,28149,28273,118315,118316,120764,119172,287381,118467,119174
544,0,27755,13201,117951,117952,117941,117885,117897,117887,117888
545,1,28149,18190,117961,118386,120361,117905,117906,290919,117908
546,1,38205,47555,118185,31010,117912,117885,117913,117887,117888
547,1,34057,70062,117961,118386,118746,118321,117906,290919,118322
548,1,39879,7710,117902,118041,117945,280788,280788,292795,119082
549,1,6977,6982,117961,118300,118783,118321,118448,290919,118322
550,1,34230,3966,117961,118343,122012,118685,120316,308574,118687
551,1,35376,8068,117961,118386,118635,118321,117906,290919,118322
552,1,33151,21037,117961,117969,19666,120647,202872,118398,120649
553,1,40864,55134,118216,118217,117878,118396,269406,118398,118399
554,1,38468,62541,117980,117981,118246,179731,119035,117887,117973
555,1,74700,7560,117961,118300,119181,118321,117906,290919,118322
556,0,42085,52736,119596,119597,118911,120789,171744,118424,120791
557,1,28149,8368,91261,118026,118202,118321,117906,290919,118322
558,1,7543,16735,117961,118300,118783,118321,117906,290919,118322
559,1,203,210,117961,118386,118746,117905,117906,290919,117908
560,1,79299,36958,122532,122533,118171,259173,208153,292795,118943
561,1,23489,5053,117961,118300,121108,120344,267189,118424,120346
562,1,25570,32,117961,118343,118514,117905,117906,290919,117908
563,1,967,15510,118169,118170,134743,130479,137505,119784,130481
564,0,75078,24974,91261,118026,118027,119529,123357,119006,119531
565,1,17849,17858,117961,118386,118673,119976,123220,19793,119978
566,1,278393,22819,117961,118225,119136,118702,140153,118704,118705
567,1,45904,17973,118006,118007,118810,122952,305581,19793,122954
568,1,78320,71984,118003,118004,117878,117879,117879,19721,117880
569,0,39264,123313,118290,118291,118171,118172,118173,249618,118175
570,1,18072,38902,118256,118257,117945,117946,118806,292795,117948
571,1,4685,70,119920,119921,119922,117905,129950,290919,117908
572,1,79611,50736,117961,118052,118821,118321,117906,290919,118322
573,0,20299,46832,117989,117990,118810,118811,309981,19793,118813
574,1,79121,3918,117961,118343,118660,118826,158101,118424,118828
575,1,76465,1605,117961,118327,128935,118396,235280,118398,118399
576,1,1969,19958,117961,118327,118552,118054,118054,117887,118055
577,1,40862,25242,117887,118178,118320,118641,306399,118643,118644
578,1,20743,8781,118084,118085,117920,119323,119456,19793,119325
579,1,13878,20606,118095,118096,117941,117899,117899,19721,117900
580,1,42304,770,117961,118300,120722,118451,142600,118453,118454
581,1,75834,20361,117961,117962,118352,118054,120325,117887,118055
582,1,79296,17128,117961,118300,119984,118396,300044,118398,118399
583,1,44750,3225,117961,118327,118929,118784,126514,290919,118786
584,1,73921,85475,117961,118300,120410,117905,117906,290919,117908
585,1,3853,4554,117961,118300,118514,118259,118260,290919,118261
586,1,32456,25262,117961,118327,118320,118685,311622,308574,118687
587,1,391,50641,117926,118124,117941,118568,167402,19721,118570
588,0,33230,2014,117961,117962,117904,118636,310589,118638,118639
589,1,32630,1140,117961,117962,118352,118321,240983,290919,118322
590,1,76416,3053,117961,118225,120663,118641,306399,118643,118644
591,1,41758,46608,118315,118463,122636,120773,123148,118960,120774
592,1,15716,58711,117961,119256,119257,118995,118806,292795,118997
593,1,4675,101472,117961,118343,119142,118318,311618,118205,118319
594,1,42093,4950,117961,118343,118911,118912,309291,118424,118914
595,1,17249,2395,117961,118300,123055,118054,118054,117887,118055
596,0,25993,5730,117961,118446,118833,120578,120579,118762,120580
597,1,39264,7716,118573,118574,118623,118995,286106,292795,118997
598,1,42031,71385,118315,118463,118522,118318,120689,118205,118319
599,1,39939,795,117961,118225,120551,118321,117906,290919,118322
600,1,40237,102232,91261,118026,118027,122989,124043,119006,122991
601,1,39879,15439,117902,118041,118556,280788,280788,292795,119082
602,1,44977,2260,117961,118343,119598,118422,300136,118424,118425
603,1,16613,3869,117961,118225,129617,118747,236002,118453,118749
604,1,41314,86857,117902,118041,118556,118274,118806,292795,118276
605,1,41269,71189,117961,118386,121883,119962,131188,118205,119964
606,0,42709,1480,122532,122533,118575,119192,129506,119184,119194
607,1,27356,36051,117961,118386,118635,119849,282370,118638,119851
608,1,15064,60827,117961,118225,119781,118054,167069,117887,118055
609,1,7543,15990,117961,118413,125133,119849,128470,118638,119851
610,1,45652,249,117961,118225,118403,117905,117906,290919,117908
611,0,1937,1475,119062,119091,118450,118028,153719,117887,118030
612,1,3853,59043,117961,118343,118514,118321,117906,290919,118322
613,1,79296,25872,118169,118170,118575,117946,135255,292795,117948
614,1,15720,16850,117961,118225,119238,122849,120324,119095,122850
615,1,7543,7370,117961,117962,118481,118321,117906,290919,118322
616,1,38468,82284,118953,118954,117884,117885,117913,117887,117888
617,1,19484,12128,118219,118220,118810,120033,120034,19793,120035
618,1,42085,2908,117961,118343,118979,120344,303717,118424,120346
619,1,37807,16049,117926,118124,81476,179731,120238,117887,117973
620,1,34924,55782,117961,118327,120299,123073,217580,118612,123075
621,1,16633,4728,117961,118343,123125,118685,120316,308574,118687
622,1,80850,5369,117961,118413,122007,118321,118448,290919,118322
623,1,34924,50952,117961,118327,118929,118321,117906,290919,118322
624,1,77300,5580,117902,118041,118556,118274,118806,292795,118276
625,1,74615,17790,117961,118225,119924,117905,117906,290919,117908
626,0,79092,2113,117951,117952,117920,118568,124610,19721,118570
627,1,23990,4584,117961,118300,120297,118321,240983,290919,118322
628,1,3853,17669,117961,118446,118514,118321,290919,290919,118322
629,1,16512,49772,91261,118026,118746,118451,126309,118453,118454
630,1,72345,8168,117961,118386,119954,119962,168365,118205,119964
631,1,23096,4004,117961,118343,118856,117905,117906,290919,117908
632,1,35793,1605,117961,118327,128935,118396,235280,118398,118399
633,1,34810,49961,117961,118225,118403,117905,117906,290919,117908
634,1,78730,17930,117961,118446,118810,118811,120605,19793,118813
635,1,6195,1146,117961,118225,120663,117905,240983,290919,117908
636,1,27230,49850,117961,118413,122007,118259,118260,290919,118261
637,1,81350,4419,117961,118300,118458,118293,118302,118295,118296
638,1,20218,15381,119280,119281,117945,280788,130913,292795,119082
639,1,75901,25630,117961,118343,120291,120497,234773,118424,120499
640,1,19484,20496,118219,118220,118221,117885,117886,117887,117888
641,1,73815,28150,118315,118316,119214,126820,242608,118638,126822
642,1,33054,8709,117961,118300,128830,118054,118054,117887,118055
643,1,4675,44022,117961,117962,122215,118321,160543,290919,118322
644,1,1020,7229,117902,117903,127168,118321,117906,290919,118322
645,1,33642,68641,117989,117990,117941,117879,117886,19721,117880
646,1,7543,7519,91261,118026,120671,118321,117906,290919,118322
647,0,40185,56359,117893,117894,117895,118568,264384,19721,118570
648,1,25734,3734,117961,118300,120059,123670,305057,121916,123672
649,1,37651,2163,118219,118220,120694,118777,130218,308574,118779
650,1,6977,144199,118658,125100,125101,118784,239344,290919,118786
651,1,29918,7424,5110,117954,122672,133111,306530,118870,133113
652,0,38,3697,117961,118327,118933,118747,130134,118453,118749
653,0,13878,57715,117961,118446,118701,118702,129679,118704,118705
654,1,36237,21033,117961,118300,123749,119849,166593,118638,119851
655,1,23964,7029,117961,117962,120677,120357,149187,118424,120359
656,0,25812,11987,118006,118007,117884,117885,117886,117887,117888
657,1,80239,1614,117961,118327,120171,118747,130134,118453,118749
658,1,28294,86279,117961,118343,118609,120357,120065,118424,120359
659,1,25993,770,117961,118300,118437,118451,130134,118453,118454
660,1,79092,3707,117961,118446,118684,119949,121350,290919,119951
661,1,40997,1539,117961,118225,121716,118777,279443,308574,118779
662,1,31441,3085,117961,118300,125821,119849,154949,118638,119851
663,1,32270,4787,117961,118300,123055,118054,118054,117887,118055
664,1,38764,210,117961,118386,118746,118321,240983,290919,118322
665,0,27752,58925,118212,119763,128350,119004,144111,119006,119007
666,1,39447,124033,124034,124035,117945,280788,126042,292795,119082
667,1,18418,5409,117961,118343,119993,118321,240983,290919,118322
668,1,34433,16642,117961,118300,81476,118321,117906,290919,118322
669,1,33642,55751,118602,118603,117941,118568,209163,19721,118570
670,0,17308,14650,118219,118220,117920,117879,117897,19721,117880
671,1,74827,7935,117961,118052,120539,117905,117906,290919,117908
672,1,18605,19986,117961,118225,125139,120773,118959,118960,120774
673,0,23971,18686,117961,118386,128823,118784,118785,290919,118786
674,1,32270,22855,117961,118300,118360,119849,310589,118638,119851
675,1,6302,98757,117959,117960,117941,117885,117913,117887,117888
676,1,25705,4213,118290,118291,118701,119587,119588,118704,119589
677,1,43963,59748,117961,118386,119954,117905,117906,290919,117908
678,1,6977,8707,117961,118300,19772,132096,168524,119095,132098
679,1,34924,3768,117961,118327,118862,120647,311441,118398,120649
680,1,1969,57580,119596,119597,125440,119192,130411,119184,119194
